deaths,dragonKills,baronKills,firstBloodKill,firstBloodAssist,kills,lane,neutralMinionsKilled,turretTakedowns,turretsLost,visionScore,goldEarned,timeCCingOthers,enemyMissingPings,clearedPings,totalPings,wardsPlaced,wardsKilled,detectorPlaced,position,duration,win
7,0,0,False,False,3,BOTTOM,0,0,0,0,7750,29,0,0,1,0,0,0,SUPPORT,1497,False
6,0,0,False,False,1,BOTTOM,0,0,0,0,6750,16,0,0,0,0,0,0,SUPPORT,1497,False
7,0,0,False,False,6,BOTTOM,0,0,0,0,10550,65,2,0,5,0,0,0,SUPPORT,1497,True
6,1,0,False,False,6,TOP,8,1,1,11,8150,25,0,0,1,8,1,0,SOLO,1399,True
4,1,0,False,False,4,JUNGLE,112,0,1,21,8262,33,0,0,2,8,1,1,NONE,1399,True
2,0,0,False,False,5,MIDDLE,0,1,1,9,10363,24,7,0,24,7,0,0,SOLO,1399,True
5,0,0,False,False,9,BOTTOM,4,1,1,12,10282,29,0,0,14,7,1,0,CARRY,1399,True
3,0,0,False,False,1,BOTTOM,0,1,1,37,6464,36,3,0,22,15,2,2,SUPPORT,1399,True
6,0,0,False,False,6,TOP,0,1,3,10,8772,33,10,0,24,8,0,0,SOLO,1399,False
5,1,0,False,False,3,JUNGLE,131,0,3,10,8417,10,0,0,2,5,0,1,NONE,1399,False
3,0,0,False,False,8,MIDDLE,0,0,3,13,10495,32,3,0,13,4,2,0,SOLO,1399,False
7,0,0,True,False,2,BOTTOM,0,0,3,12,7399,6,0,0,7,8,0,0,CARRY,1399,False
5,0,0,False,True,1,BOTTOM,0,1,3,20,5889,10,0,0,18,9,1,0,SUPPORT,1399,False
7,0,0,False,False,13,BOTTOM,0,0,0,2,26750,43,0,0,2,0,0,0,SUPPORT,1423,True
8,0,0,False,False,9,BOTTOM,0,0,0,0,19000,135,0,0,0,0,0,0,SUPPORT,1423,True
6,0,0,False,True,9,BOTTOM,0,0,0,0,12191,0,1,0,3,0,0,0,SUPPORT,1423,False
6,0,0,True,False,5,BOTTOM,0,0,0,0,12180,56,3,0,5,0,0,0,SUPPORT,1423,False
7,0,0,False,False,11,MIDDLE,0,0,0,6,13022,73,0,0,0,0,0,0,SOLO,1423,True
6,0,0,False,False,2,BOTTOM,0,0,0,0,14258,93,0,0,0,0,0,0,SUPPORT,1423,True
8,0,0,False,False,14,TOP,0,0,0,0,22940,77,4,0,4,0,0,0,CARRY,1423,True
4,0,0,False,False,0,TOP,0,0,0,0,3600,23,0,0,0,0,0,0,SUPPORT,1423,False
4,0,0,False,False,0,TOP,0,0,0,0,3500,26,0,0,0,0,0,0,SUPPORT,1423,False
9,0,0,False,False,7,BOTTOM,0,0,0,0,12705,10,0,0,4,0,0,0,CARRY,1423,False
7,0,0,False,False,6,JUNGLE,0,3,2,40,11751,24,12,0,54,14,8,5,NONE,1673,True
4,4,1,False,False,13,JUNGLE,188,3,2,27,14556,25,2,0,20,4,3,3,NONE,1673,True
4,0,0,False,False,9,MIDDLE,0,6,2,17,12506,34,2,0,13,10,3,0,SOLO,1673,True
3,0,0,False,True,5,BOTTOM,20,9,2,26,13848,18,6,0,36,19,0,8,CARRY,1673,True
4,0,0,True,False,5,BOTTOM,0,5,2,48,9987,38,2,0,24,19,6,0,SUPPORT,1673,True
13,0,0,False,False,2,TOP,4,0,10,18,10275,5,7,0,38,10,3,0,SOLO,1673,False
7,0,0,False,False,11,JUNGLE,137,1,10,26,13057,26,14,0,52,4,7,0,NONE,1673,False
5,0,0,False,False,4,MIDDLE,0,2,10,18,11259,10,6,0,32,12,1,3,SOLO,1673,False
10,0,0,False,False,4,BOTTOM,0,1,10,12,10394,33,0,0,10,3,3,0,CARRY,1673,False
4,0,0,False,False,1,BOTTOM,0,1,10,71,8222,50,10,0,65,36,10,8,SUPPORT,1673,False
4,0,0,True,False,10,TOP,4,9,2,24,16861,63,8,0,89,11,5,0,SOLO,2326,True
4,4,2,False,False,8,JUNGLE,218,2,2,33,15432,29,2,0,42,4,7,2,NONE,2326,True
6,0,0,False,False,6,MIDDLE,9,3,2,32,14014,27,0,0,2,15,3,0,SOLO,2326,True
5,0,0,False,False,11,BOTTOM,8,6,2,21,16140,48,0,0,1,14,1,0,CARRY,2326,True
0,0,0,False,False,1,BOTTOM,4,7,2,55,12449,50,2,0,4,23,6,0,SUPPORT,2326,True
15,0,0,False,False,5,TOP,8,0,10,20,11467,34,3,0,12,11,0,0,SOLO,2326,False
6,1,0,False,False,1,JUNGLE,112,0,10,29,10508,37,4,0,14,17,2,3,NONE,2326,False
7,0,0,False,False,4,MIDDLE,0,2,10,21,13762,35,4,0,8,16,0,1,SOLO,2326,False
4,0,0,False,False,9,BOTTOM,12,0,10,9,17635,19,5,0,16,7,2,0,CARRY,2326,False
4,0,0,False,False,0,BOTTOM,0,0,10,54,8538,71,3,0,13,24,9,3,SUPPORT,2326,False
5,0,0,False,False,7,BOTTOM,0,0,0,0,12800,18,1,0,19,0,0,0,CARRY,1493,False
9,0,0,False,False,4,BOTTOM,0,0,0,0,12082,66,0,0,1,0,0,0,SUPPORT,1493,False
7,0,0,False,False,1,MIDDLE,0,0,0,0,11050,24,0,0,0,0,0,0,SUPPORT,1493,False
5,0,0,True,False,6,BOTTOM,0,0,0,0,26220,14,0,0,3,0,0,0,SUPPORT,1493,True
6,0,0,False,True,16,BOTTOM,0,0,0,0,24700,72,0,0,0,0,0,0,SUPPORT,1493,True
7,0,0,False,False,9,BOTTOM,0,0,0,0,24260,2,2,0,5,0,0,0,CARRY,1493,True
6,0,0,False,False,7,MIDDLE,0,0,0,0,11550,93,0,0,2,0,0,0,SUPPORT,1493,False
7,0,0,False,False,0,MIDDLE,0,0,0,0,6200,21,0,0,1,0,0,0,SUPPORT,1493,False
6,0,0,False,False,1,MIDDLE,0,0,0,0,6000,20,1,0,1,0,0,0,SUPPORT,1493,False
8,0,0,False,False,5,MIDDLE,0,0,0,0,9375,33,0,0,1,0,0,0,SUPPORT,1493,False
5,0,0,True,False,7,TOP,1,2,8,12,9470,25,4,0,22,6,3,0,SOLO,1297,False
5,1,0,False,False,1,JUNGLE,102,1,8,10,6907,11,18,0,70,2,1,0,NONE,1297,False
5,0,0,False,False,0,MIDDLE,2,0,8,5,6524,3,3,0,26,4,0,0,SOLO,1297,False
5,0,0,False,False,5,BOTTOM,0,0,8,12,9689,4,12,0,53,7,2,3,CARRY,1297,False
3,0,0,False,False,1,BOTTOM,0,1,8,49,4941,33,3,0,49,24,5,4,SUPPORT,1297,False
5,0,0,False,False,2,TOP,0,1,2,6,8867,18,0,0,1,4,0,0,DUO,1297,True
3,1,0,False,False,12,JUNGLE,207,3,2,31,13881,31,14,0,114,6,6,4,NONE,1297,True
3,0,0,False,False,5,TOP,4,7,2,14,11718,5,3,0,71,2,5,0,DUO,1297,True
1,0,0,False,False,4,BOTTOM,0,3,2,24,9385,27,0,0,8,10,6,2,CARRY,1297,True
2,0,0,False,False,0,BOTTOM,0,2,2,41,5809,9,0,0,11,24,1,4,SUPPORT,1297,True
11,0,0,False,False,4,MIDDLE,0,0,4,0,12569,61,0,0,0,0,0,0,SOLO,1348,False
10,0,0,False,False,7,TOP,0,0,4,0,14209,49,0,0,0,0,0,0,SUPPORT,1348,False
13,0,0,False,False,7,TOP,0,0,4,0,14361,45,0,0,1,0,0,0,SUPPORT,1348,False
18,0,0,False,False,17,TOP,0,0,4,0,16456,29,0,0,0,0,0,0,SUPPORT,1348,False
13,0,0,False,False,6,TOP,0,0,4,0,12781,44,0,0,0,0,0,0,SUPPORT,1348,False
9,0,0,False,True,8,MIDDLE,0,2,0,0,14754,60,0,0,7,0,0,0,DUO,1348,True
9,0,0,False,False,24,BOTTOM,0,2,0,0,16661,10,0,0,0,0,0,0,SOLO,1348,True
9,0,0,False,True,4,MIDDLE,0,4,0,0,13606,105,0,0,0,0,0,0,SUPPORT,1348,True
7,0,0,True,False,21,MIDDLE,0,4,0,0,17632,22,0,0,14,0,0,0,DUO,1348,True
7,0,0,False,True,8,TOP,0,3,0,0,14582,44,1,0,6,0,0,0,SOLO,1348,True
11,0,0,False,False,5,JUNGLE,4,1,9,13,11355,22,0,0,161,5,0,0,NONE,1736,False
8,1,0,False,False,7,JUNGLE,150,0,9,28,13352,8,24,0,139,8,7,6,NONE,1736,False
8,0,0,False,False,2,MIDDLE,0,1,9,9,10076,23,25,0,79,5,2,0,SOLO,1736,False
5,0,0,False,False,6,BOTTOM,4,1,9,18,12215,3,9,0,28,9,4,1,CARRY,1736,False
8,0,0,False,False,2,BOTTOM,0,1,9,61,7782,12,0,0,6,27,5,4,SUPPORT,1736,False
2,0,0,False,False,4,TOP,4,4,2,21,12237,9,5,0,14,8,4,3,DUO,1736,True
3,3,1,False,False,7,JUNGLE,177,2,2,67,12752,40,0,0,15,2,9,2,NONE,1736,True
7,0,0,False,False,11,TOP,4,3,2,28,15026,7,4,0,59,10,4,0,DUO,1736,True
6,0,0,True,False,16,BOTTOM,28,6,2,21,18078,10,16,0,56,9,4,1,CARRY,1736,True
4,0,0,False,True,2,BOTTOM,0,6,2,48,9529,18,22,0,42,27,2,1,SUPPORT,1736,True
10,0,0,False,True,11,JUNGLE,0,5,6,8,15106,98,0,0,2,6,1,0,NONE,2103,True
8,2,1,False,True,11,JUNGLE,166,3,6,29,17291,29,1,0,31,5,3,3,NONE,2103,True
4,0,0,True,False,12,MIDDLE,8,3,6,26,17915,34,5,0,54,14,2,1,SOLO,2103,True
9,1,0,False,False,19,BOTTOM,10,5,6,17,19369,12,2,0,4,9,2,0,CARRY,2103,True
14,0,0,False,False,8,BOTTOM,4,4,6,65,14053,36,0,0,4,38,2,0,SUPPORT,2103,True
15,0,0,False,False,8,TOP,8,0,10,3,12077,19,0,0,0,2,0,0,DUO,2103,False
12,2,0,False,False,6,JUNGLE,175,0,10,29,12452,51,0,0,11,5,5,1,NONE,2103,False
13,0,0,False,False,8,TOP,0,1,10,24,15040,6,15,0,21,6,1,2,DUO,2103,False
12,0,0,False,False,16,BOTTOM,0,4,10,20,19575,26,0,0,5,11,1,0,CARRY,2103,False
9,0,0,False,False,7,BOTTOM,0,4,10,50,13084,27,4,0,5,19,8,1,SUPPORT,2103,False
11,0,0,False,False,9,MIDDLE,7,2,8,16,12565,64,0,0,4,10,1,1,DUO,1837,False
9,2,0,True,False,8,JUNGLE,142,0,8,20,12164,30,0,0,10,7,1,0,NONE,1837,False
6,0,0,False,True,3,MIDDLE,2,0,8,19,10177,23,7,0,32,9,2,0,DUO,1837,False
7,0,0,False,False,3,BOTTOM,0,1,8,17,11107,24,16,0,38,7,7,3,CARRY,1837,False
8,1,0,False,False,1,BOTTOM,4,0,8,68,6590,30,8,0,58,23,8,6,SUPPORT,1837,False
4,0,0,False,False,6,TOP,0,4,3,16,13236,40,3,0,39,11,1,0,SOLO,1837,True
7,0,1,False,False,10,JUNGLE,158,3,3,18,15136,19,0,0,15,1,4,0,NONE,1837,True
7,0,0,False,False,16,MIDDLE,8,3,3,14,14322,42,0,0,18,10,0,0,SOLO,1837,True
2,0,0,False,False,8,BOTTOM,4,3,3,18,13121,11,0,0,6,9,3,1,CARRY,1837,True
4,0,0,False,False,1,BOTTOM,0,3,3,73,8554,26,0,0,7,35,7,9,SUPPORT,1837,True
0,0,0,False,True,3,NONE,0,1,3,10,7223,7,6,0,6,6,1,1,SUPPORT,1015,False
4,2,0,True,False,3,NONE,83,0,3,14,5495,5,6,0,40,5,1,4,SUPPORT,1015,False
1,0,0,False,True,0,NONE,0,0,3,9,4794,16,14,0,37,8,0,2,SUPPORT,1015,False
4,0,0,False,False,3,NONE,0,0,3,6,6000,6,0,0,0,4,0,0,SUPPORT,1015,False
1,0,0,False,False,1,NONE,0,0,3,20,4419,21,2,0,5,11,4,2,SUPPORT,1015,False
3,0,0,False,False,1,NONE,0,1,1,10,5823,11,3,0,8,6,1,0,SUPPORT,1015,True
2,0,0,False,False,2,NONE,84,1,1,9,6427,8,0,0,12,2,1,0,SUPPORT,1015,True
1,0,0,False,False,3,NONE,0,0,1,3,6298,32,0,0,4,3,0,0,SUPPORT,1015,True
3,0,0,False,False,4,NONE,0,2,1,9,7052,21,0,0,4,6,1,1,SUPPORT,1015,True
1,0,0,False,False,0,NONE,0,2,1,21,5076,33,0,0,1,9,6,0,SUPPORT,1015,True
7,0,0,False,False,9,TOP,8,7,4,14,18086,24,4,0,9,12,0,0,SOLO,2405,True
8,2,1,False,False,7,JUNGLE,159,3,4,47,14842,59,2,0,28,21,5,8,NONE,2405,True
7,2,0,False,False,8,MIDDLE,27,8,4,16,21246,104,13,0,71,12,0,0,SOLO,2405,True
10,0,1,False,False,9,BOTTOM,28,4,4,21,17516,10,0,0,5,15,3,0,CARRY,2405,True
10,0,0,False,False,0,BOTTOM,0,3,4,92,10645,37,18,0,37,44,4,3,SUPPORT,2405,True
6,0,0,False,False,6,TOP,0,0,13,24,17146,60,5,0,31,12,2,0,SOLO,2405,False
7,1,0,False,False,10,JUNGLE,180,1,13,35,14410,14,1,0,33,1,12,0,NONE,2405,False
11,0,0,False,False,5,MIDDLE,0,0,13,23,13007,13,9,0,28,14,1,0,SOLO,2405,False
3,1,0,True,False,15,BOTTOM,8,4,13,18,26177,48,11,0,31,5,6,0,CARRY,2405,False
6,0,0,False,True,5,BOTTOM,0,1,13,104,12271,41,0,0,18,52,11,8,SUPPORT,2405,False
8,0,0,False,False,7,MIDDLE,0,0,0,0,11000,23,0,0,2,0,0,0,SUPPORT,1504,False
8,0,0,False,False,3,MIDDLE,0,0,0,0,11292,24,0,0,1,0,0,0,SUPPORT,1504,False
7,0,0,False,False,3,MIDDLE,0,0,0,0,10260,51,0,0,1,0,0,0,SUPPORT,1504,False
2,0,0,False,False,3,BOTTOM,0,0,0,0,4000,21,0,0,0,0,0,0,SOLO,1504,False
5,0,0,False,False,12,BOTTOM,0,0,0,0,13500,55,0,0,0,0,0,0,SUPPORT,1504,True
6,0,0,False,False,9,BOTTOM,0,0,0,0,12260,62,0,0,2,0,0,0,SUPPORT,1504,True
7,0,0,False,False,4,BOTTOM,0,0,0,0,10750,169,0,0,0,0,0,0,SUPPORT,1504,True
7,0,0,False,True,6,MIDDLE,0,0,0,0,10450,0,0,0,1,0,0,0,SUPPORT,1504,False
7,0,0,False,False,9,JUNGLE,0,0,0,0,10802,42,1,0,4,0,0,0,NONE,1504,False
7,0,0,False,False,19,TOP,0,0,0,0,25260,27,0,0,0,0,0,0,CARRY,1504,True
11,0,0,False,False,4,TOP,1,2,10,11,16168,27,5,0,8,1,1,0,SUPPORT,1590,False
12,2,0,False,False,13,TOP,16,2,10,21,19387,2,1,0,9,14,0,0,DUO,1590,False
11,1,0,False,False,11,TOP,5,2,10,17,16690,85,3,0,3,5,2,0,SUPPORT,1590,False
8,0,0,False,False,18,TOP,22,3,10,36,19134,21,1,0,26,17,1,0,SUPPORT,1590,False
7,1,0,False,False,11,MIDDLE,26,1,10,26,20315,16,3,0,15,14,1,0,SOLO,1590,False
17,0,0,True,False,7,TOP,0,1,7,0,17339,42,0,0,0,0,0,0,DUO,1590,True
11,1,0,False,True,6,BOTTOM,32,0,7,44,17974,30,2,0,10,29,0,0,DUO,1590,True
8,0,0,False,True,7,TOP,6,0,7,9,16893,60,0,0,1,7,0,0,DUO,1590,True
6,1,1,False,False,17,MIDDLE,79,3,7,38,25797,18,1,0,19,23,0,0,SOLO,1590,True
15,0,1,False,True,12,BOTTOM,41,6,7,21,23851,12,0,0,5,14,0,0,DUO,1590,True
3,0,0,False,False,11,TOP,0,4,1,28,14879,37,9,0,36,11,4,1,SOLO,1753,True
4,3,1,False,False,7,JUNGLE,162,6,1,29,13612,163,10,0,126,7,1,3,NONE,1753,True
4,0,0,False,False,3,MIDDLE,0,2,1,15,10327,28,10,0,41,9,1,0,CARRY,1753,True
1,0,0,False,False,5,BOTTOM,0,9,1,14,12998,11,0,0,5,9,1,3,SOLO,1753,True
1,0,0,False,False,3,MIDDLE,0,9,1,66,10419,42,24,0,58,27,6,3,SUPPORT,1753,True
7,0,0,True,False,3,TOP,8,0,10,10,11243,20,0,0,16,9,0,0,SOLO,1753,False
5,2,0,False,True,1,JUNGLE,155,0,10,23,10311,34,1,0,46,0,8,0,NONE,1753,False
4,0,0,False,False,5,MIDDLE,7,0,10,16,11760,10,4,0,18,7,3,4,SOLO,1753,False
8,0,0,False,False,3,BOTTOM,0,1,10,11,11652,34,0,0,14,5,3,0,CARRY,1753,False
5,0,0,False,False,1,BOTTOM,0,1,10,44,6344,14,3,0,14,16,8,0,SUPPORT,1753,False
19,0,0,False,False,11,TOP,0,2,4,0,17800,40,2,0,3,0,0,0,DUO,1726,False
21,0,0,False,False,24,BOTTOM,0,1,4,0,21066,12,1,0,7,0,0,0,SOLO,1726,False
16,0,0,False,False,7,MIDDLE,0,2,4,0,18990,89,0,0,0,0,0,0,SOLO,1726,False
14,0,0,False,False,11,TOP,0,2,4,0,17618,13,0,0,1,0,0,0,SUPPORT,1726,False
12,0,0,False,False,14,TOP,0,1,4,0,18910,18,0,0,2,0,0,0,SUPPORT,1726,False
12,0,0,False,True,20,MIDDLE,0,2,2,0,22049,0,4,0,5,0,0,0,SUPPORT,1726,True
17,0,0,False,False,18,MIDDLE,0,1,2,0,19405,12,0,0,0,0,0,0,SUPPORT,1726,True
16,0,0,True,False,16,MIDDLE,0,4,2,0,19527,45,5,0,13,0,0,0,SUPPORT,1726,True
12,0,0,False,True,16,MIDDLE,0,3,2,0,18016,17,23,0,29,0,0,0,SUPPORT,1726,True
10,0,0,False,True,11,MIDDLE,0,2,2,0,19753,47,0,0,7,0,0,0,SUPPORT,1726,True
6,0,0,True,False,10,TOP,2,5,3,13,13799,14,6,0,70,6,2,0,SOLO,1946,True
3,3,1,False,True,2,JUNGLE,172,4,3,22,12023,52,1,0,71,12,2,0,NONE,1946,True
2,0,0,False,True,5,MIDDLE,26,2,3,24,13134,40,6,0,31,9,4,2,CARRY,1946,True
4,0,0,False,True,11,BOTTOM,4,5,3,17,16590,11,3,0,41,9,4,1,SOLO,1946,True
5,0,0,False,True,2,MIDDLE,0,4,3,89,9105,60,7,0,68,38,7,5,SUPPORT,1946,True
9,0,0,False,False,4,TOP,4,2,8,20,11541,20,0,0,9,11,0,0,SOLO,1946,False
7,2,0,False,False,4,JUNGLE,231,0,8,28,12459,16,23,0,94,11,3,3,NONE,1946,False
6,0,0,False,False,4,MIDDLE,0,0,8,19,12141,27,5,0,28,10,3,0,SOLO,1946,False
7,0,0,False,False,7,BOTTOM,8,1,8,12,14384,21,3,0,25,7,2,0,CARRY,1946,False
1,0,0,False,False,1,BOTTOM,0,1,8,74,8016,22,0,0,8,32,8,5,SUPPORT,1946,False
8,0,0,False,False,7,TOP,20,4,11,24,19097,8,0,0,36,14,1,0,SOLO,2367,False
6,1,0,False,False,10,JUNGLE,149,2,11,55,16155,65,5,0,15,4,13,4,NONE,2367,False
15,0,0,False,False,7,MIDDLE,3,0,11,20,13861,21,4,0,74,11,1,0,SOLO,2367,False
12,1,0,True,False,17,BOTTOM,21,1,11,36,21630,7,18,0,60,11,14,0,CARRY,2367,False
12,0,0,False,True,0,BOTTOM,0,1,11,124,10499,31,41,0,195,56,8,16,SUPPORT,2367,False
6,0,0,False,False,6,TOP,17,6,7,22,21186,16,1,0,17,10,2,1,SOLO,2367,True
9,2,2,False,False,19,JUNGLE,246,0,7,28,21586,24,7,0,104,6,2,1,NONE,2367,True
8,0,0,False,False,15,MIDDLE,12,2,7,33,17158,37,16,0,44,8,7,1,SOLO,2367,True
13,0,0,False,False,10,BOTTOM,0,8,7,17,17923,2,3,0,36,11,3,0,CARRY,2367,True
5,0,0,False,False,3,BOTTOM,0,5,7,131,12067,47,1,0,21,69,11,15,SUPPORT,2367,True
9,0,0,False,True,9,TOP,0,2,4,0,16002,45,0,0,0,0,0,0,SUPPORT,1480,True
12,0,0,False,True,7,MIDDLE,0,3,4,0,14561,54,0,0,8,0,0,0,SOLO,1480,True
12,0,0,False,True,8,TOP,0,3,4,0,15845,15,0,0,15,0,0,0,SUPPORT,1480,True
11,0,0,False,True,29,TOP,0,3,4,6,21615,72,1,0,9,0,0,0,DUO,1480,True
7,0,0,True,False,14,TOP,0,4,4,0,17662,46,1,0,5,0,0,0,SUPPORT,1480,True
18,0,0,False,False,20,BOTTOM,0,0,4,0,19233,5,3,0,18,0,0,0,SUPPORT,1480,False
14,0,0,False,False,4,BOTTOM,0,1,4,0,14772,21,3,0,8,0,0,0,SUPPORT,1480,False
13,0,0,False,False,5,MIDDLE,0,3,4,0,14437,102,2,0,7,0,0,0,SUPPORT,1480,False
10,0,0,False,False,8,MIDDLE,0,2,4,0,16214,43,2,0,6,0,0,0,CARRY,1480,False
12,0,0,False,False,13,BOTTOM,0,4,4,0,18269,0,0,0,2,0,0,0,CARRY,1480,False
7,0,0,False,False,7,TOP,11,1,11,14,13134,20,17,0,22,10,0,0,SOLO,1679,False
8,0,0,True,False,6,JUNGLE,113,1,11,21,10947,55,4,0,55,5,3,3,NONE,1679,False
9,0,0,False,True,3,MIDDLE,0,0,11,17,9611,22,11,0,64,11,0,1,SOLO,1679,False
11,0,0,False,False,10,BOTTOM,0,3,11,12,14332,4,6,0,40,8,1,0,CARRY,1679,False
8,0,0,False,False,3,BOTTOM,0,2,11,71,8706,32,1,0,23,30,6,4,SUPPORT,1679,False
5,0,0,False,False,9,TOP,24,6,4,14,16993,20,2,0,23,7,0,3,DUO,1679,True
4,4,1,False,False,11,JUNGLE,147,1,4,17,13528,30,4,0,33,1,4,0,NONE,1679,True
9,0,0,False,False,4,TOP,12,2,4,9,11819,19,0,0,4,5,0,0,DUO,1679,True
7,0,0,False,False,14,BOTTOM,0,2,4,13,14673,13,1,0,9,7,2,0,CARRY,1679,True
4,0,0,False,False,5,BOTTOM,0,3,4,51,10406,40,10,0,25,23,8,0,SUPPORT,1679,True
8,0,0,False,False,4,NONE,0,1,4,0,11031,52,0,0,3,0,0,0,SUPPORT,904,False
13,0,0,False,False,12,NONE,0,0,4,0,12086,24,1,0,10,0,0,0,SUPPORT,904,False
13,0,0,False,False,3,NONE,0,1,4,0,9096,35,0,0,0,0,0,0,SUPPORT,904,False
10,0,0,False,False,16,NONE,0,1,4,0,13002,37,0,0,4,0,0,0,SUPPORT,904,False
9,0,0,False,False,1,NONE,0,1,4,0,8750,32,0,0,0,0,0,0,SUPPORT,904,False
9,0,0,False,True,9,NONE,0,2,1,0,11158,30,0,0,1,0,0,0,SUPPORT,904,True
9,0,0,False,True,1,NONE,0,3,1,0,9810,56,2,0,7,0,0,0,SUPPORT,904,True
3,0,0,False,True,13,NONE,0,3,1,0,12244,88,0,0,4,0,0,0,SUPPORT,904,True
9,0,0,True,False,17,NONE,0,4,1,0,13033,30,2,0,4,0,0,0,SUPPORT,904,True
6,0,0,False,True,13,NONE,0,3,1,0,11951,41,0,0,5,0,0,0,SUPPORT,904,True
5,0,0,False,False,6,NONE,0,4,2,8,9097,12,2,0,18,5,0,0,SUPPORT,1189,True
1,3,0,False,False,6,NONE,114,2,2,24,9134,24,6,0,98,4,5,3,SUPPORT,1189,True
4,0,0,False,False,11,NONE,4,2,2,11,9544,31,0,0,6,6,0,0,SUPPORT,1189,True
1,0,0,False,False,3,NONE,0,3,2,10,7641,10,0,0,23,5,1,0,SUPPORT,1189,True
1,0,0,False,False,0,NONE,0,3,2,40,5404,24,4,0,20,20,4,2,SUPPORT,1189,True
7,0,0,True,False,6,NONE,2,2,5,12,8586,15,4,0,13,6,1,0,SUPPORT,1189,False
5,0,0,False,False,6,NONE,118,0,5,14,8571,15,3,0,57,8,0,1,SUPPORT,1189,False
4,0,0,False,False,0,NONE,0,0,5,8,5699,29,1,0,4,5,0,0,SUPPORT,1189,False
4,0,0,False,False,0,NONE,0,0,5,9,5330,12,3,0,8,6,1,0,SUPPORT,1189,False
6,0,0,False,False,0,NONE,0,1,5,39,4917,11,4,0,23,18,6,4,SUPPORT,1189,False
1,0,0,True,False,3,TOP,16,1,0,13,8206,11,2,0,10,6,2,0,SOLO,1253,True
1,3,0,False,False,7,JUNGLE,146,2,0,17,9195,7,5,0,22,10,1,3,NONE,1253,True
2,0,0,False,False,0,MIDDLE,0,3,0,14,7256,13,8,0,17,7,2,0,SOLO,1253,True
2,0,0,False,False,1,BOTTOM,4,1,0,10,7666,2,3,0,15,5,1,0,CARRY,1253,True
0,0,0,False,False,1,BOTTOM,0,1,0,26,5286,33,3,0,11,12,2,1,SUPPORT,1253,True
3,0,0,False,False,0,TOP,0,0,4,11,6629,9,2,0,5,7,0,0,SOLO,1253,False
2,0,0,False,False,3,JUNGLE,106,0,4,13,6595,5,8,0,21,6,0,0,NONE,1253,False
2,0,0,False,False,1,MIDDLE,0,0,4,6,7028,9,0,0,4,4,0,0,SOLO,1253,False
2,0,0,False,False,2,BOTTOM,0,0,4,10,7035,9,1,0,22,7,0,0,CARRY,1253,False
3,0,0,False,False,0,BOTTOM,0,0,4,26,4503,25,0,0,38,16,1,1,SUPPORT,1253,False
4,0,0,False,False,6,TOP,0,2,1,20,10889,6,11,0,64,11,4,1,DUO,1690,True
1,3,1,False,False,5,JUNGLE,216,1,1,20,12508,37,7,0,63,3,2,2,NONE,1690,True
1,0,0,False,False,8,TOP,4,1,1,16,13318,67,27,0,127,15,1,3,DUO,1690,True
6,0,0,False,False,9,BOTTOM,25,2,1,15,13948,2,2,0,62,7,4,0,CARRY,1690,True
4,0,0,False,False,3,BOTTOM,0,1,1,76,8509,32,4,0,48,25,16,0,SUPPORT,1690,True
5,0,0,False,False,7,TOP,0,1,5,14,12576,3,4,0,21,8,1,0,SOLO,1690,False
5,1,0,False,False,4,JUNGLE,140,0,5,29,9483,14,28,0,72,10,4,10,NONE,1690,False
6,0,0,False,False,1,MIDDLE,0,0,5,24,9316,15,7,0,29,10,5,3,SOLO,1690,False
6,0,0,True,False,4,BOTTOM,0,0,5,15,10460,2,14,0,97,7,2,0,CARRY,1690,False
9,0,0,False,False,0,BOTTOM,0,0,5,75,6210,29,1,0,6,36,8,2,SUPPORT,1690,False
6,0,0,False,False,8,MIDDLE,4,1,7,23,13125,36,4,0,8,9,5,0,SUPPORT,2000,False
10,1,0,False,False,10,JUNGLE,163,2,7,21,14424,50,9,0,17,2,4,2,NONE,2000,False
8,0,0,False,False,12,MIDDLE,32,4,7,19,16564,15,6,0,33,13,1,1,DUO,2000,False
11,1,0,False,False,8,MIDDLE,12,0,7,8,14500,42,21,0,44,8,2,0,DUO,2000,False
6,0,0,False,False,1,BOTTOM,4,2,7,87,8909,44,2,0,25,33,10,3,SOLO,2000,False
7,0,0,False,False,8,TOP,2,5,6,24,14978,14,10,0,37,12,4,1,SOLO,2000,True
7,3,1,False,False,8,JUNGLE,193,3,6,30,14807,199,15,0,122,11,3,1,NONE,2000,True
11,0,0,False,False,5,MIDDLE,0,3,6,20,11829,17,64,0,175,1,7,0,SOLO,2000,True
4,0,0,False,True,16,BOTTOM,32,5,6,25,20518,24,18,0,164,16,6,4,CARRY,2000,True
10,0,0,True,False,4,BOTTOM,2,2,6,93,10067,93,23,0,146,52,3,16,SUPPORT,2000,True
5,0,0,False,False,5,TOP,0,2,3,11,11657,39,0,0,2,6,1,0,SOLO,1566,False
5,2,0,False,False,8,JUNGLE,153,0,3,19,10687,36,1,0,14,4,1,1,NONE,1566,False
7,0,0,False,False,2,MIDDLE,0,1,3,14,9533,15,0,0,1,9,1,0,SOLO,1566,False
7,0,0,False,False,4,BOTTOM,8,1,3,16,9403,22,4,0,14,10,1,0,CARRY,1566,False
8,0,0,False,False,5,BOTTOM,0,1,3,85,8871,29,1,0,7,32,21,3,SUPPORT,1566,False
